"id","source","pmid","pmcid","DOI","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","luceneScore","tmAccessionTypeList","dbCrossReferenceList","dvcs"
"23522039","MED","23522039","PMC3653619","10.1016/j.neuron.2013.03.008","Neuronal morphology goes digital: a research hub for cellular and system neuroscience.","Parekh R, Ascoli GA.","Neuron","6","77","2013","0896-6273","1017-1038","journal article; review; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","N","Y","Y","9","Y","Y","N","Y","N","278.2213",NA,NA,"sourceforge.net"
"24347680","MED","24347680","PMC3856712","10.1016/j.jcp.2012.10.021","A Bidirectional Coupling Procedure Applied to Multiscale Respiratory Modeling.","Kuprat AP, Kabilan S, Carson JP, Corley RA, Einstein DR.","J Comput Phys",NA,"244","2013","0021-9991",NA,"journal article; research-article","N","Y","Y","0","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23508640","MED","23508640","PMC3589601","10.3389/fnsys.2013.00002","The complex structure of receptive fields in the middle temporal area.","Richert M, Albright TD, Krekelberg B.","Front Syst Neurosci",NA,"7","2013","1662-5137","2","journal article; research-article","Y","Y","Y","4","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23386329","MED","23386329","PMC3738926","10.1002/cne.23311","Axon diversity of lamina I local-circuit neurons in the lumbar spinal cord.","Szucs P, Luz LL, Pinho R, Aguiar P, Antal Z, Tiong SY, Todd AJ, Safronov BV.","J Comp Neurol","12","521","2013","0021-9967","2719-2741","journal article; research support, non-u.s. gov't; in vitro; research-article","Y","Y","Y","1","Y","Y","N","Y","N","278.2213",NA,NA,"sourceforge.net"
"23320600","MED","23320600","PMC3564680","10.1186/1471-2229-13-10","Genome-wide identification of alternate bearing-associated microRNAs (miRNAs) in olive (Olea europaea L.).","Yanik H, Turktas M, Dundar E, Hernandez P, Dorado G, Unver T.","BMC Plant Biol",NA,"13","2013","1471-2229","10","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","9","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23566691","MED","23566691","PMC3940934","10.1016/j.bandl.2013.02.006","Impairment of script comprehension in Lewy body spectrum disorders.","Gross RG, Camp E, McMillan CT, Dreyfuss M, Gunawardena D, Cook PA, Morgan B, Siderowf A, Hurtig HI, Stern MB, Grossman M.","Brain Lang","3","125","2013","0093-934x","330-343","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","N","Y","Y","0","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23592960","MED","23592960","PMC3617026","10.1371/journal.pcbi.1003010","Combinatorial pooling enables selective sequencing of the barley gene space.","Lonardi S, Duma D, Alpert M, Cordero F, Beccuti M, Bhat PR, Wu Y, Ciardo G, Alsaihati B, Ma Y, Wanamaker S, Resnik J, Bozdag S, Luo MC, Close TJ.","PLoS Comput Biol","4","9","2013","1553-734x","e1003010","journal article; research support, u.s. gov't, non-p.h.s.; research-article","Y","Y","Y","2","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23608192","MED","23608192","PMC3697970","10.1534/genetics.112.149096","Estimating variable effective population sizes from multiple genomes: a sequentially markov conditional sampling distribution approach.","Sheehan S, Harris K, Song YS.","Genetics","3","194","2013","0016-6731","647-662","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","N","Y","Y","10","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23717626","MED","23717626","PMC3663800","10.1371/journal.pone.0064543","A new algorithm for integrated analysis of miRNA-mRNA interactions based on individual classification reveals insights into bladder cancer.","Hecker N, Stephan C, Mollenkopf HJ, Jung K, Preissner R, Meyer HA.","PLoS One","5","8","2013","1932-6203","e64543","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","2","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23347749","MED","23347749","PMC3621149","10.1186/1471-2229-13-13","Characterization of the basal angiosperm Aristolochia fimbriata: a potential experimental system for genetic studies.","Bliss BJ, Wanke S, Barakat A, Ayyampalayam S, Wickett N, Wall PK, Jiao Y, Landherr L, Ralph PE, Hu Y, Neinhuis C, Leebens-Mack J, Arumuganathan K, Clifton SW, Maximova SN, Ma H, dePamphilis CW.","BMC Plant Biol",NA,"13","2013","1471-2229","13","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research-article","Y","Y","Y","0","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23368765","MED","23368765","PMC3673897","10.1186/1471-2164-14-66","Genome-wide identification of soybean microRNAs and their targets reveals their organ-specificity and responses to phosphate starvation.","Xu F, Liu Q, Chen L, Kuang J, Walk T, Wang J, Liao H.","BMC Genomics",NA,"14","2013","1471-2164","66","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","9","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23142268","MED","23142268","PMC3633207","10.1016/j.brainres.2012.10.068","Recall versus familiarity when recall fails for words and scenes: the differential roles of the hippocampus, perirhinal cortex, and category-specific cortical regions.","Ryals AJ, Cleary AM, Seger CA.","Brain Res",NA,"1492","2013","0006-8993","72-91","journal article; research-article","N","Y","Y","0","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23794854","MED","23794854","PMC3677391","10.3897/zookeys.289.4900","An opiine Braconidae (Hymenoptera) rearedÂ from Richardiidae (Diptera) and recognition of aÂ newÂ speciesÂ group of Opius s. l.","Wharton R, Daniels S, Shirley X, Restuccia D.","Zookeys","289",NA,"2013","1313-2989","65-101","journal article; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23861762","MED","23861762","PMC3704600","10.1371/journal.pone.0067423","Elucidation of miRNAs-mediated responses to low nitrogen stress by deep sequencing of two soybean genotypes.","Wang Y, Zhang C, Hao Q, Sha A, Zhou R, Zhou X, Yuan L.","PLoS One","7","8","2013","1932-6203","e67423","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23987738","MED","23987738","PMC3844413","10.1186/1471-2229-13-123","Transcriptomic analysis highlights epigenetic and transcriptional regulation during zygotic embryo development of Pinus pinaster.","de Vega-Bartol JJ, SimÃµes M, Lorenz WW, Rodrigues AS, Alba R, Dean JF, Miguel CM.","BMC Plant Biol",NA,"13","2013","1471-2229","123","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"24031036","MED","24031036","PMC3910164","10.1002/biot.201300138","Predicting complex phenotype-genotype interactions to enable yeast engineering: Saccharomyces cerevisiae as a model organism and a cell factory.","Dikicioglu D, Pir P, Oliver SG.","Biotechnol J","9","8","2013","1860-6768","1017-1034","journal article; review; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23308262","MED","23308262","PMC3538547","10.1371/journal.pone.0053608","Taxonomic classification of bacterial 16S rRNA genes using short sequencing reads: evaluation of effective study designs.","Mizrahi-Man O, Davenport ER, Gilad Y.","PLoS One","1","8","2013","1932-6203","e53608","journal article; research support, n.i.h., extramural; research-article","Y","Y","Y","12","Y","Y","N","N","Y","278.2213","gen",NA,"sourceforge.net"
"23505408","MED","23505408","PMC3541386","10.1371/journal.pone.0051629","Global coordination and standardisation in marine biodiversity through the World Register of Marine Species (WoRMS) and related databases.","Costello MJ, Bouchet P, Boxshall G, Fauchald K, Gordon D, Hoeksema BW, Poore GC, van Soest RW, StÃ¶hr S, Walter TC, Vanhoorne B, Decock W, Appeltans W.","PLoS One","1","8","2013","1932-6203","e51629","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","4","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23671663","MED","23671663","PMC3646044","10.1371/journal.pone.0063139","Analyses of the stability and core taxonomic memberships of the human microbiome.","Li K, Bihan M, MethÃ© BA.","PLoS One","5","8","2013","1932-6203","e63139","journal article; research support, n.i.h., extramural; research-article","Y","Y","Y","17","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23785476","MED","23785476","PMC3681913","10.1371/journal.pone.0066120","Selection-driven accumulation of suppressor mutants in bacillus subtilis: the apparent high mutation frequency of the cryptic gudB gene and the rapid clonal expansion of gudB(+) suppressors are due to growth under selection.","Gunka K, Stannek L, Care RA, Commichau FM.","PLoS One","6","8","2013","1932-6203","e66120","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23505378","MED","23505378","PMC3591271","10.1371/journal.pgen.1003311","Estrogen mediated-activation of miR-191/425 cluster modulates tumorigenicity of breast cancer cells depending on estrogen receptor status.","Di Leva G, Piovan C, Gasparini P, Ngankeu A, Taccioli C, Briskin D, Cheung DG, Bolon B, Anderlucci L, Alder H, Nuovo G, Li M, Iorio MV, Galasso M, Santhanam R, Marcucci G, Perrotti D, Powell KA, Bratasz A, Garofalo M, Nephew KP, Croce CM.","PLoS Genet","3","9","2013","1553-7390","e1003311","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","21","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"24367274","MED","24367274","PMC3868543","10.1371/journal.pgen.1003997","Comprehensive analysis of transcriptome variation uncovers known and novel driver events in T-cell acute lymphoblastic leukemia.","Atak ZK, Gianfelici V, Hulselmans G, De Keersmaecker K, Devasia AG, Geerdens E, Mentens N, Chiaretti S, Durinck K, Uyttebroeck A, Vandenberghe P, Wlodarska I, Cloos J, FoÃ  R, Speleman F, Cools J, Aerts S.","PLoS Genet","12","9","2013","1553-7390","e1003997","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","7","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"24223697","MED","24223697","PMC3817185","10.1371/journal.pone.0076093","Semantic annotation of mutable data.","Morris RA, Dou L, Hanken J, Kelly M, Lowery DB, LudÃ¤scher B, Macklin JA, Morris PJ.","PLoS One","11","8","2013","1932-6203","e76093","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research-article","Y","Y","Y","2","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23506162","MED","23506162","PMC3610429","10.1186/1471-2164-14-189","The protein translocation systems in plants - composition and variability on the example of Solanum lycopersicum.","Paul P, Simm S, Blaumeiser A, Scharf KD, Fragkostefanakis S, Mirus O, Schleiff E.","BMC Genomics",NA,"14","2013","1471-2164","189","journal article; research support, non-u.s. gov't; comparative study; research-article","Y","Y","Y","3","Y","Y","Y","N","N","278.2213",NA,"UNIPROT","sourceforge.net"
"23300479","MED","23300479","PMC3536656","10.1371/journal.pgen.1003160","Insulin and IGF1 receptors are essential for XX and XY gonadal differentiation and adrenal development in mice.","Pitetti JL, Calvel P, Romero Y, Conne B, Truong V, Papaioannou MD, Schaad O, Docquier M, Herrera PL, Wilhelm D, Nef S.","PLoS Genet","1","9","2013","1553-7390","e1003160","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","6","Y","Y","Y","N","N","278.2213",NA,"UNIPROT","sourceforge.net"
"23709508","MED","23709508","PMC3719515","10.1128/aem.00821-13","The genome of the anaerobic fungus Orpinomyces sp. strain C1A reveals the unique evolutionary history of a remarkable plant biomass degrader.","Youssef NH, Couger MB, Struchtemeyer CG, Liggenstoffer AS, Prade RA, Najar FZ, Atiyeh HK, Wilkins MR, Elshahed MS.","Appl Environ Microbiol","15","79","2013","0099-2240","4620-4634","journal article; research support, u.s. gov't, non-p.h.s.; research-article","N","Y","Y","9","Y","Y","Y","N","Y","278.2213","gen","EMBL","sourceforge.net"
"24112474","MED","24112474","PMC3833655","10.1186/1471-2164-14-693","Inter- and intra-specific pan-genomes of Borrelia burgdorferi sensu lato: genome stability and adaptive radiation.","Mongodin EF, Casjens SR, Bruno JF, Xu Y, Drabek EF, Riley DR, Cantarel BL, Pagan PE, Hernandez YA, Vargas LC, Dunn JJ, Schutzer SE, Fraser CM, Qiu WG, Luft BJ.","BMC Genomics",NA,"14","2013","1471-2164","693","journal article; research support, n.i.h., extramural; research-article","Y","Y","Y","3","Y","Y","Y","N","Y","278.2213","gen","EMBLUNIPROT","sourceforge.net"
"23840927","MED","23840927","PMC3699833","10.7554/elife.00569","The genome sequence of the colonial chordate, Botryllus schlosseri.","Voskoboynik A, Neff NF, Sahoo D, Newman AM, Pushkarev D, Koh W, Passarelli B, Fan HC, Mantalas GL, Palmeri KJ, Ishizuka KJ, Gissi C, Griggio F, Ben-Shlomo R, Corey DM, Penland L, White RA, Weissman IL, Quake SR.","Elife",NA,"2","2013","2050-084x","e00569","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","21","Y","Y","Y","N","N","278.2213",NA,"EMBL","sourceforge.net"
"23626586","MED","23626586","PMC3631710","10.3389/fmicb.2013.00063","Metagenomic evidence for sulfur lithotrophy by Epsilonproteobacteria as the major energy source for primary productivity in a sub-aerial arctic glacial deposit, Borup Fiord Pass.","Wright KE, Williamson C, Grasby SE, Spear JR, Templeton AS.","Front Microbiol",NA,"4","2013","1664-302x","63","journal article; research-article","Y","Y","Y","2","Y","Y","Y","N","Y","278.2213","gen","EMBL","sourceforge.net"
"24204292","MED","24204292","PMC3814327","10.1371/journal.pgen.1003867","Transcription termination and chimeric RNA formation controlled by Arabidopsis thaliana FPA.","Duc C, Sherstnev A, Cole C, Barton GJ, Simpson GG.","PLoS Genet","10","9","2013","1553-7390","e1003867","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","5","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"23890820","MED","23890820","PMC3732391","10.1016/j.cell.2013.06.040","Genome sequencing reveals loci under artificial selection that underlie disease phenotypes in the laboratory rat.","Atanur SS, Diaz AG, Maratou K, Sarkis A, Rotival M, Game L, Tschannen MR, Kaisaki PJ, Otto GW, Ma MC, Keane TM, Hummel O, Saar K, Chen W, Guryev V, Gopalakrishnan K, Garrett MR, Joe B, Citterio L, Bianchi G, McBride M, Dominiczak A, Adams DJ, Serikawa T, Flicek P, Cuppen E, Hubner N, Petretto E, Gauguier D, Kwitek A, Jacob H, Aitman TJ.","Cell","3","154","2013","0092-8674","691-703","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","7","Y","Y","N","N","Y","278.2213","gen",NA,"sourceforge.net"
"24294078","MED","24294078","PMC3837405","10.3897/zookeys.349.5914","New species and host records of New World, mostly Neotropical, opiine Braconidae (Hymenoptera) reared from flower-infesting, stem-galling, and stem-mining Tephritidae (Diptera).","Wharton R, Norrbom AL.","Zookeys","349",NA,"2013","1313-2989","11-72","journal article; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.12067",NA,NA,"sourceforge.net"
"23384594","MED","23384594","PMC3647006","10.1016/j.pharmthera.2013.01.016","Structure and dynamics of molecular networks: a novel paradigm of drug discovery: a comprehensive review.","Csermely P, KorcsmÃ¡ros T, Kiss HJ, London G, Nussinov R.","Pharmacol Ther","3","138","2013","0163-7258","333-408","journal article; review; research support, non-u.s. gov't; research support, n.i.h., extramural; research support, n.i.h., intramural; research-article","N","Y","Y","64","Y","Y","N","N","N","277.9855",NA,NA,"sourceforge.net"
"24855911","MED","24855911","PMC4036757","10.3201/eid2006.131023","Genetic and ecologic variability among Anaplasma phagocytophilum strains, northern Italy.","BarÃ¡kovÃ¡ I, DerdÃ¡kovÃ¡ M, Carpi G, Rosso F, Collini M, Tagliapietra V, Ramponi C, Hauffe HC, Rizzoli A.","Emerg Infect Dis","6","20","2014","1080-6040","1082-1085","letter; research support, non-u.s. gov't","Y","Y","Y","2","Y","Y","Y","N","Y","248.21811","gen","EMBLUNIPROT","sourceforge.net"
"25178282","MED","25178282","PMC4261837","10.1093/mp/ssu095","Higher plant proteins of cyanobacterial origin: are they or are they not preferentially targeted to chloroplasts?","Bayer RG, KÃ¶stler T, Jain A, Stael S, Ebersberger I, Teige M.","Mol Plant","12","7","2014","1674-2052","1797-1800","letter; research support, non-u.s. gov't","Y","Y","N","0","Y","Y","N","N","N","247.91621",NA,NA,"sourceforge.net"
